Gender,AgeCategory,IncomeCat,Vicinity,TimeBrowse,RepeatCust,NoVisits,Sample,Tour,WeekDay,TimeofDay,WinePref,Purchase,Amount,Season,Hi Temp,Date,Month No
1,5,9,3,2,2,0,2,2,6,5,1,1,56.37,4,74,12/12/18 11:06 PM,12
1,6,6,1,1,1,2,2,1,2,4,2,2,0,4,62,12/13/18 5:35 AM,12
2,6,2,2,1,1,2,2,1,5,5,3,1,24.65,4,64,12/13/18 8:22 PM,12
2,1,8,4,1,2,0,1,1,7,5,2,1,24.65,4,70,12/14/18 2:35 PM,12
1,3,3,3,3,2,0,1,2,5,5,3,2,0,4,72,12/14/18 4:19 PM,12
2,3,6,4,5,2,0,1,2,3,3,3,1,21.47,4,69,12/14/18 11:10 PM,12
2,1,6,2,2,2,0,1,1,6,4,1,1,75.96,4,55,12/15/18 2:42 AM,12
1,3,5,1,1,2,0,2,2,1,4,3,2,0,4,56,12/15/18 5:19 AM,12
2,6,8,4,2,2,0,2,2,6,3,2,1,24.65,4,66,12/16/18 4:23 AM,12
1,1,3,1,2,1,3,2,1,2,3,3,1,69.51,4,73,12/17/18 3:05 AM,12
1,1,5,2,3,2,0,2,2,2,2,3,1,17.17,4,63,12/17/18 3:34 AM,12
2,3,6,1,1,2,0,2,2,4,2,2,1,13.05,4,70,12/17/18 6:40 AM,12
2,6,9,4,4,2,0,1,1,3,4,2,1,24.65,4,75,12/18/18 6:05 AM,12
1,5,6,1,1,2,0,2,1,3,2,2,2,0,4,57,12/18/18 4:01 PM,12
1,6,4,2,4,2,0,1,2,1,5,3,1,11.44,4,65,12/18/18 10:27 PM,12
2,5,7,2,5,1,3,2,2,1,1,3,1,24.65,4,55,12/19/18 9:50 AM,12
1,6,3,1,5,2,0,2,1,2,2,3,2,0,4,59,12/20/18 3:12 AM,12
1,6,6,1,2,1,2,1,2,4,1,1,1,79.25,4,62,12/20/18 5:16 PM,12
1,6,7,2,4,1,2,2,1,3,2,3,2,0,4,61,12/21/18 5:05 AM,12
2,6,9,3,1,2,0,2,2,6,3,3,1,68.97,4,62,12/22/18 1:20 AM,12
2,5,2,4,1,2,0,1,1,7,5,2,1,24.65,4,60,12/22/18 4:30 PM,12
1,4,2,4,3,1,3,1,2,4,3,3,2,0,4,62,12/23/18 2:38 AM,12
1,1,5,2,1,1,3,1,1,7,2,2,1,52.26,4,67,12/23/18 3:25 PM,12
2,6,6,1,5,2,0,1,2,5,3,1,1,24.65,4,57,12/23/18 4:46 PM,12
1,1,2,2,2,1,2,2,1,3,4,1,1,61.55,4,73,12/23/18 8:41 PM,12
1,1,2,2,2,2,0,1,1,3,3,3,1,67.22,4,64,12/24/18 8:32 PM,12
1,6,8,1,2,1,4,2,1,6,4,3,1,64.4,4,69,12/25/18 2:42 AM,12
2,4,4,2,3,1,4,1,2,4,5,1,1,24.65,4,55,12/25/18 5:51 PM,12
1,5,9,1,2,1,2,2,1,5,1,2,1,11.93,4,64,12/26/18 5:48 PM,12
2,6,3,3,5,1,2,2,2,4,5,2,1,24.65,4,62,12/26/18 8:32 PM,12
1,6,4,4,5,1,1,2,2,7,5,2,1,73.09,4,63,12/27/18 6:34 PM,12
1,2,2,4,3,2,0,2,1,4,5,3,2,0,4,69,12/27/18 11:02 PM,12
1,3,7,4,4,2,0,2,1,5,3,2,1,29.77,4,60,12/28/18 1:04 PM,12
2,5,4,4,1,2,0,1,1,1,5,3,1,24.65,4,55,12/29/18 6:44 AM,12
1,5,3,2,2,2,0,2,2,1,2,1,1,73.17,4,65,12/29/18 9:25 PM,12
1,3,2,1,2,1,1,2,1,1,2,3,2,0,4,55,12/30/18 8:05 PM,12
1,3,3,4,2,2,0,1,2,3,3,2,2,0,4,60,12/31/18 4:03 PM,12
2,5,3,2,3,2,0,2,1,2,2,1,1,77.33,1,16,1/1/19 2:41 AM,1
1,2,9,4,4,1,4,1,1,3,5,2,1,24.65,1,25,1/1/19 1:33 PM,1
2,1,8,2,3,1,1,1,2,2,3,2,1,24.65,1,4,1/1/19 8:10 PM,1
2,5,5,3,3,1,4,1,2,6,1,2,1,24.65,1,11,1/2/19 2:08 AM,1
2,6,1,3,2,2,0,1,2,2,3,3,1,24.65,1,10,1/2/19 10:46 AM,1
2,2,4,4,3,1,3,2,1,3,2,3,1,66.4,1,3,1/2/19 7:55 PM,1
1,1,7,2,3,2,0,2,1,7,4,3,2,0,1,5,1/3/19 3:08 PM,1
2,4,6,1,1,2,0,2,1,2,4,2,1,37.74,1,14,1/4/19 12:37 PM,1
1,4,4,2,5,1,3,2,1,5,3,3,2,0,1,6,1/5/19 4:29 AM,1
1,4,6,4,3,2,0,1,1,2,5,3,1,67.55,1,2,1/6/19 4:14 AM,1
1,3,6,3,3,1,2,2,1,3,3,3,2,0,1,25,1/7/19 12:07 AM,1
1,2,1,1,5,1,1,2,1,3,3,1,1,24.65,1,17,1/7/19 12:50 PM,1
2,5,1,2,5,2,0,2,2,6,1,2,1,55.7,1,25,1/7/19 5:55 PM,1
1,6,7,3,5,2,0,2,2,6,1,3,1,63.97,1,3,1/8/19 2:33 AM,1
1,4,2,2,5,1,4,2,2,5,4,3,2,0,1,5,1/8/19 10:46 PM,1
1,5,4,1,3,2,0,1,1,4,2,2,2,0,1,6,1/9/19 4:00 AM,1
1,4,5,1,2,2,0,1,1,6,5,3,1,71.13,1,16,1/10/19 3:20 AM,1
1,2,4,1,4,1,3,1,2,6,2,2,2,0,1,11,1/10/19 5:08 PM,1
2,1,7,3,2,2,0,1,2,7,1,1,1,24.65,1,25,1/11/19 10:19 AM,1
2,4,4,1,3,2,0,1,2,5,4,1,1,24.65,1,17,1/11/19 1:39 PM,1
2,3,4,4,3,1,3,1,1,5,1,3,1,24.65,1,5,1/11/19 5:20 PM,1
2,4,7,2,2,1,2,1,2,5,1,3,1,83.88,1,8,1/12/19 6:07 AM,1
1,3,5,1,3,1,4,1,2,1,1,1,2,0,1,10,1/12/19 7:43 PM,1
2,2,1,2,3,1,3,2,1,5,5,2,1,89.68,1,15,1/13/19 4:08 PM,1
2,2,8,4,3,1,3,1,2,3,3,2,1,24.65,1,23,1/14/19 12:12 AM,1
1,6,5,2,4,1,1,1,2,5,2,3,1,72.22,1,8,1/14/19 8:08 PM,1
2,6,5,1,4,2,0,2,1,2,2,2,1,32.29,1,15,1/15/19 5:16 PM,1
2,2,5,1,2,1,3,1,1,5,4,3,1,24.65,1,12,1/16/19 1:34 PM,1
2,3,8,2,5,1,3,2,2,4,1,2,1,24.65,1,14,1/16/19 10:19 PM,1
2,4,6,1,5,2,0,1,1,4,4,1,1,36.83,1,14,1/17/19 10:01 PM,1
2,1,5,2,5,2,0,1,1,6,4,1,1,24.65,1,14,1/18/19 6:30 AM,1
1,3,2,3,5,2,0,2,1,4,1,3,1,42.76,1,25,1/19/19 1:11 AM,1
2,3,5,1,1,1,3,1,1,1,5,3,1,63.56,1,14,1/19/19 11:46 PM,1
2,6,8,1,2,2,0,2,1,6,4,3,1,85.67,1,11,1/20/19 8:08 AM,1
2,1,8,3,2,2,0,1,1,5,2,3,1,24.65,1,22,1/20/19 9:58 PM,1
1,4,7,4,2,2,0,1,1,7,4,2,1,48.06,1,22,1/20/19 10:03 PM,1
1,2,5,4,3,2,0,2,2,6,5,2,2,0,1,17,1/21/19 9:47 AM,1
1,1,7,3,3,1,4,1,2,3,5,1,2,0,1,13,1/21/19 12:27 PM,1
2,2,8,3,5,1,1,1,1,5,2,2,1,56.17,1,13,1/21/19 6:04 PM,1
2,5,4,2,3,2,0,2,1,4,1,3,1,93.32,1,25,1/22/19 3:17 AM,1
1,4,6,3,3,1,1,1,2,1,3,1,1,47.56,1,5,1/22/19 3:31 AM,1
2,3,2,4,4,2,0,2,1,3,1,1,1,95.64,1,15,1/22/19 9:12 PM,1
1,6,5,1,4,2,0,1,1,7,3,3,2,0,1,12,1/23/19 6:54 AM,1
1,6,4,2,2,2,0,2,1,7,1,3,2,0,1,24,1/23/19 8:36 AM,1
1,2,4,4,5,2,0,2,2,4,5,3,2,0,1,4,1/23/19 2:23 PM,1
1,6,6,2,5,1,1,2,1,7,5,2,1,52.05,1,15,1/24/19 8:46 AM,1
2,5,5,3,4,1,1,2,1,2,5,2,1,24.65,1,24,1/24/19 5:56 PM,1
2,5,4,3,2,2,0,1,1,4,4,1,1,24.65,1,21,1/24/19 8:52 PM,1
1,4,4,1,2,1,2,1,1,2,4,3,2,0,1,13,1/24/19 9:17 PM,1
2,1,4,4,3,2,0,1,2,7,3,3,1,21.42,1,25,1/25/19 8:54 AM,1
1,2,4,2,1,2,0,1,1,4,5,1,1,33.29,1,16,1/26/19 6:51 AM,1
1,3,8,3,5,1,2,2,1,3,4,2,1,90.86,1,12,1/26/19 8:48 PM,1
2,1,1,4,3,1,4,2,2,1,2,3,1,46.57,1,3,1/27/19 2:51 AM,1
1,3,9,3,4,2,0,2,2,7,3,2,1,66.87,1,8,1/27/19 7:49 PM,1
2,4,6,1,1,1,2,2,2,6,4,3,1,93.66,1,3,1/27/19 8:26 PM,1
1,6,8,1,4,1,4,1,1,1,4,1,1,49.38,1,2,1/28/19 1:59 PM,1
2,6,5,3,2,1,2,2,2,6,1,1,1,84.66,1,13,1/29/19 12:02 PM,1
1,3,1,4,2,2,0,2,1,6,4,3,2,0,1,23,1/29/19 12:56 PM,1
1,1,9,2,5,2,0,1,1,6,5,2,2,0,1,19,1/30/19 4:19 AM,1
2,1,7,2,5,1,4,1,1,6,1,2,1,24.65,1,5,1/30/19 7:37 PM,1
1,6,8,2,2,1,3,1,2,1,5,1,2,0,1,7,1/31/19 2:31 AM,1
2,5,8,4,5,1,1,1,1,6,1,1,1,24.65,1,10,1/31/19 5:16 PM,1
2,4,1,2,1,1,4,1,1,4,5,1,1,24.65,1,25,1/31/19 8:13 PM,1
2,3,6,3,3,2,0,2,1,1,1,1,1,24.65,1,2,2/1/19 2:59 AM,2
1,5,6,2,3,2,0,1,1,5,5,3,1,81.81,1,5,2/1/19 7:30 AM,2
1,1,4,2,1,2,0,2,1,6,4,3,1,60.32,1,20,2/2/19 3:28 AM,2
2,3,7,4,2,2,0,2,1,5,5,2,1,24.65,1,6,2/2/19 1:04 PM,2
1,4,2,2,4,2,0,2,2,3,5,3,1,24.65,1,2,2/2/19 7:30 PM,2
1,1,6,1,4,1,3,1,1,2,2,3,2,0,1,22,2/2/19 9:50 PM,2
1,6,2,1,3,1,2,2,1,7,1,1,2,0,1,9,2/3/19 1:40 AM,2
2,3,8,4,3,1,2,1,1,4,4,3,1,24.65,1,10,2/3/19 6:22 AM,2
1,6,7,3,3,1,3,2,1,5,5,2,1,27.73,1,14,2/4/19 5:58 AM,2
1,6,7,3,4,1,1,2,1,4,2,1,1,76.75,1,25,2/4/19 5:52 PM,2
1,2,2,1,5,1,1,1,1,6,3,2,1,76.9,1,6,2/5/19 7:24 AM,2
2,4,8,1,5,2,0,1,2,2,1,1,1,24.65,1,2,2/5/19 7:24 PM,2
2,6,5,4,2,2,0,2,2,3,3,2,1,24.65,1,21,2/6/19 6:47 AM,2
1,2,5,2,1,2,0,2,1,1,1,3,1,75.01,1,25,2/6/19 10:03 AM,2
1,4,1,2,2,2,0,2,2,1,5,3,2,0,1,24,2/6/19 6:25 PM,2
1,1,9,4,1,2,0,2,1,5,4,1,1,75.34,1,24,2/6/19 6:53 PM,2
2,6,2,1,4,2,0,2,1,4,5,1,1,39.33,1,5,2/7/19 1:19 AM,2
1,3,8,4,2,2,0,1,2,1,4,3,1,47.69,1,20,2/7/19 6:37 PM,2
1,5,6,3,4,2,0,2,1,2,1,2,2,0,1,21,2/8/19 12:56 AM,2
2,6,4,3,3,2,0,2,1,4,5,1,1,26.88,1,10,2/8/19 1:34 PM,2
1,4,3,4,3,1,4,2,1,1,5,3,2,0,1,12,2/9/19 4:34 AM,2
1,3,2,3,5,2,0,2,2,5,5,3,2,0,1,16,2/10/19 3:04 AM,2
1,3,4,2,1,2,0,1,2,6,3,2,1,61.82,1,25,2/10/19 6:14 AM,2
1,3,5,2,3,1,2,1,1,4,4,1,2,0,1,19,2/10/19 3:47 PM,2
2,2,2,3,4,1,2,2,1,1,5,3,1,90.81,1,14,2/10/19 7:57 PM,2
2,3,5,2,4,2,0,1,2,2,2,3,1,24.65,1,9,2/11/19 2:38 PM,2
1,1,7,2,2,2,0,2,2,6,2,3,2,0,1,18,2/12/19 10:33 AM,2
1,3,2,3,5,1,1,2,2,4,1,2,1,27.99,1,2,2/13/19 5:59 AM,2
2,2,7,4,2,2,0,2,1,4,2,2,1,24.65,1,4,2/13/19 1:03 PM,2
2,1,5,2,1,1,3,2,2,7,3,2,1,50.57,1,22,2/14/19 2:55 AM,2
2,6,1,2,5,2,0,2,1,1,4,2,1,24.65,1,15,2/15/19 2:16 AM,2
2,5,6,1,1,1,4,2,1,4,2,3,1,80.39,1,17,2/15/19 3:43 PM,2
1,3,8,3,2,1,4,2,1,7,1,1,1,99.29,1,8,2/15/19 10:49 PM,2
2,6,6,1,4,2,0,2,1,4,5,2,1,68.23,1,3,2/16/19 9:27 PM,2
2,2,7,4,5,1,4,1,2,6,5,3,1,73.95,1,5,2/17/19 1:03 PM,2
1,4,5,2,1,2,0,2,1,4,5,1,1,92.64,1,19,2/17/19 4:44 PM,2
2,3,6,2,3,2,0,1,1,7,4,2,1,24.65,1,13,2/18/19 6:45 AM,2
1,4,7,4,5,2,0,2,2,3,1,1,1,24.19,1,4,2/18/19 4:24 PM,2
2,1,5,2,2,1,4,1,2,3,1,1,1,70.1,1,7,2/18/19 10:01 PM,2
1,5,1,2,5,2,0,2,1,2,5,3,1,44.98,1,10,2/19/19 6:57 PM,2
2,5,7,4,1,1,4,2,1,6,1,2,1,55.48,1,22,2/20/19 8:03 AM,2
2,1,7,2,2,2,0,2,1,1,4,2,1,24.65,1,2,2/21/19 6:12 AM,2
1,3,3,4,4,2,0,1,1,1,2,1,1,71.67,1,12,2/21/19 9:48 PM,2
1,3,4,4,4,2,0,2,2,5,1,3,1,34.91,1,3,2/22/19 1:13 AM,2
2,4,6,3,4,2,0,1,1,3,2,1,1,49.83,1,10,2/22/19 10:50 AM,2
1,1,7,2,4,2,0,2,1,7,1,2,1,15.22,1,9,2/22/19 10:29 PM,2
1,5,7,4,4,1,3,1,1,5,3,1,1,26.95,1,14,2/23/19 2:44 PM,2
2,3,1,4,2,1,2,1,1,1,4,3,1,41.44,1,5,2/23/19 7:03 PM,2
1,1,5,3,2,1,1,1,2,3,4,3,2,0,1,15,2/23/19 7:07 PM,2
1,6,8,1,3,1,4,2,1,2,2,2,2,0,1,2,2/24/19 4:29 AM,2
1,4,6,4,4,2,0,1,2,3,2,1,2,0,1,13,2/24/19 10:46 PM,2
1,6,4,2,2,2,0,2,1,3,3,3,1,52.37,1,18,2/25/19 4:34 PM,2
1,5,6,1,5,1,3,1,2,5,2,1,2,0,1,14,2/25/19 4:52 PM,2
2,6,5,2,1,1,2,1,1,6,5,1,1,24.65,1,22,2/26/19 1:32 PM,2
2,5,5,2,4,2,0,2,1,4,3,1,1,24.65,1,14,2/26/19 2:52 PM,2
2,6,9,4,1,1,1,2,1,4,5,2,1,98.5,1,23,2/27/19 2:18 AM,2
1,6,6,1,4,1,3,2,1,1,2,3,1,19.74,1,14,2/27/19 9:30 AM,2
2,4,2,1,5,2,0,1,1,7,2,1,1,24.65,1,7,2/28/19 3:38 AM,2
2,3,2,3,5,1,3,2,1,4,5,3,1,30.08,1,3,2/28/19 7:59 PM,2
2,2,5,3,4,1,1,1,1,3,1,2,1,24.65,1,20,3/1/19 12:22 AM,3
1,4,6,4,3,2,0,1,2,4,1,3,1,65.41,1,14,3/1/19 2:19 AM,3
1,4,5,2,5,1,3,1,1,3,5,2,1,52.23,1,18,3/1/19 8:59 AM,3
1,5,7,4,2,2,0,2,2,5,3,1,2,0,1,20,3/1/19 2:58 PM,3
1,6,5,2,3,1,1,1,2,4,3,2,1,51.88,1,19,3/2/19 11:39 AM,3
1,4,2,2,2,1,3,1,1,7,1,2,1,95.03,1,21,3/2/19 12:02 PM,3
2,2,7,4,1,2,0,1,1,4,2,3,1,24.65,1,17,3/3/19 11:44 AM,3
2,5,4,2,3,2,0,1,2,5,3,3,1,77.05,1,16,3/4/19 1:10 AM,3
2,3,7,1,5,1,2,1,2,3,2,2,1,24.65,1,24,3/4/19 7:32 PM,3
1,6,3,1,4,2,0,2,2,4,2,1,1,73.26,1,19,3/5/19 2:33 AM,3
2,6,7,1,2,2,0,2,2,4,5,2,1,24.65,1,18,3/5/19 8:22 PM,3
1,1,6,3,1,1,3,2,2,5,3,1,2,0,1,13,3/6/19 1:44 AM,3
1,4,5,3,1,2,0,1,1,4,1,1,1,90.35,1,8,3/6/19 10:21 AM,3
2,2,3,3,5,2,0,1,1,7,3,2,1,24.65,1,21,3/6/19 12:21 PM,3
2,4,9,2,1,2,0,2,1,5,5,2,1,24.65,1,8,3/7/19 12:09 PM,3
2,6,3,1,3,2,0,2,2,2,4,2,1,24.65,1,8,3/8/19 8:02 AM,3
2,3,5,2,2,1,4,2,1,2,3,2,1,24.65,1,6,3/9/19 7:47 AM,3
1,4,7,3,4,2,0,2,1,1,3,3,2,0,1,20,3/9/19 2:15 PM,3
1,2,5,2,5,1,3,1,2,5,3,2,2,0,1,2,3/9/19 9:32 PM,3
2,1,6,1,3,2,0,1,1,7,1,3,1,64.98,1,15,3/10/19 8:12 PM,3
1,5,6,1,5,2,0,2,2,5,4,1,1,40.53,1,22,3/11/19 6:14 AM,3
1,4,8,2,5,1,1,2,1,4,3,1,2,0,1,18,3/11/19 5:05 PM,3
1,3,8,3,2,2,0,2,1,3,4,1,2,0,1,23,3/12/19 12:28 PM,3
1,4,3,3,4,1,4,1,2,1,1,1,2,0,1,20,3/13/19 1:52 AM,3
2,4,3,2,5,1,4,2,2,4,5,3,1,51.73,1,6,3/13/19 4:39 AM,3
1,4,8,4,2,2,0,1,1,6,4,3,1,27.88,1,11,3/13/19 5:28 PM,3
1,3,4,2,1,1,1,1,1,4,1,3,1,28.38,1,13,3/14/19 12:18 PM,3
1,4,5,3,1,2,0,1,1,1,1,3,2,0,1,8,3/14/19 9:53 PM,3
2,2,8,3,4,1,1,1,1,1,3,2,1,24.65,1,22,3/15/19 9:05 AM,3
2,6,4,2,3,2,0,2,1,7,3,1,1,94.57,1,8,3/15/19 9:50 PM,3
1,5,8,1,4,1,3,1,1,1,5,2,1,48.72,1,19,3/16/19 6:43 PM,3
1,2,1,3,4,2,0,2,1,2,5,2,1,22.47,1,25,3/17/19 12:57 AM,3
1,3,8,3,1,1,4,1,2,4,1,2,1,20.05,1,7,3/18/19 12:28 AM,3
1,4,4,4,3,1,3,1,1,2,5,2,1,51.72,1,19,3/18/19 4:14 PM,3
1,4,1,4,4,2,0,2,1,6,4,2,2,0,1,23,3/19/19 3:09 PM,3
1,1,9,2,5,2,0,2,1,1,2,1,2,0,1,4,3/20/19 9:56 AM,3
1,6,7,4,2,2,0,1,2,6,3,2,2,0,1,20,3/20/19 11:49 AM,3
1,5,3,4,5,1,3,2,2,4,3,2,2,0,1,10,3/20/19 4:11 PM,3
2,1,3,4,2,1,1,1,2,3,1,1,1,63.6,1,24,3/20/19 11:32 PM,3
1,3,2,4,5,2,0,1,2,1,3,3,2,0,1,13,3/21/19 11:55 AM,3
2,1,4,3,5,2,0,2,2,3,1,2,1,22.38,1,14,3/21/19 3:56 PM,3
2,4,7,2,2,2,0,1,2,5,3,2,1,24.65,1,7,3/21/19 6:12 PM,3
1,6,7,3,3,2,0,2,2,6,3,2,2,0,1,5,3/22/19 5:13 PM,3
2,3,3,2,3,2,0,2,1,1,3,1,1,74.36,1,10,3/23/19 2:42 AM,3
1,1,5,3,5,2,0,1,2,3,4,1,2,0,1,6,3/23/19 6:44 AM,3
1,5,3,4,4,1,4,1,2,3,5,1,1,48.16,1,17,3/23/19 4:14 PM,3
1,5,6,2,3,1,4,1,2,3,3,3,1,17.5,1,8,3/23/19 5:28 PM,3
1,3,5,3,1,2,0,1,1,6,4,3,2,0,1,4,3/24/19 8:49 AM,3
2,3,9,4,2,1,1,1,2,4,2,1,1,57.39,1,13,3/25/19 7:24 AM,3
2,4,4,3,3,1,4,2,1,6,5,2,1,65.61,1,3,3/26/19 2:35 AM,3
1,3,5,3,5,1,1,2,1,1,2,1,1,74.13,1,23,3/26/19 10:17 PM,3
2,3,1,1,5,2,0,2,2,4,2,2,1,64.1,1,9,3/27/19 11:23 AM,3
2,1,6,1,4,1,4,2,2,3,4,2,1,82.7,1,13,3/27/19 6:09 PM,3
1,4,7,4,2,1,2,1,2,1,2,3,1,13.32,1,20,3/28/19 9:44 AM,3
2,4,7,4,5,1,2,2,1,2,5,2,1,24.65,1,7,3/29/19 3:27 AM,3
2,3,3,1,1,1,1,2,2,6,4,3,1,24.65,1,5,3/29/19 2:59 PM,3
2,5,5,1,5,2,0,2,1,7,3,1,1,24.65,1,23,3/29/19 7:57 PM,3
2,3,5,2,3,2,0,1,2,4,2,1,1,24.65,1,6,3/30/19 11:19 AM,3
2,1,2,4,3,1,4,1,2,1,3,2,1,24.65,1,19,3/31/19 5:59 AM,3
1,1,6,1,1,1,1,1,2,3,3,3,1,66.06,1,4,3/31/19 10:49 AM,3
1,5,7,4,2,1,1,1,2,7,2,1,2,0,1,10,3/31/19 3:45 PM,3
1,5,6,2,2,2,0,1,2,2,3,2,1,39.32,1,5,3/31/19 7:10 PM,3
2,5,3,3,4,2,0,2,1,4,3,1,1,99.06,2,53,4/1/19 2:48 AM,4
1,5,3,3,2,1,3,1,1,5,2,1,2,0,2,46,4/1/19 1:46 PM,4
2,2,3,4,4,2,0,2,2,6,2,1,1,24.65,2,48,4/1/19 10:42 PM,4
2,3,3,3,4,1,3,2,2,5,5,3,1,56.92,2,47,4/2/19 7:44 AM,4
1,5,7,2,5,1,4,2,2,3,5,2,1,37.92,2,37,4/2/19 5:31 PM,4
1,2,8,4,2,1,4,1,2,6,3,2,1,39.6,2,47,4/3/19 3:44 AM,4
1,4,5,2,4,2,0,2,1,1,2,3,2,0,2,37,4/3/19 5:10 PM,4
2,3,7,3,5,2,0,1,2,6,3,3,1,48.53,2,54,4/4/19 3:45 PM,4
2,2,5,4,2,1,1,1,1,7,1,1,1,22.91,2,48,4/4/19 7:13 PM,4
2,2,4,2,5,1,4,1,1,6,5,1,1,64.84,2,42,4/5/19 11:46 AM,4
1,6,6,3,4,2,0,1,2,1,4,3,1,24.65,2,38,4/6/19 8:23 AM,4
2,6,8,1,4,2,0,1,2,6,1,2,1,87.83,2,44,4/7/19 7:30 AM,4
1,1,6,3,4,1,4,1,1,4,4,1,1,64.82,2,53,4/7/19 1:55 PM,4
1,1,2,3,2,2,0,1,1,6,2,1,1,91.5,2,55,4/8/19 5:33 AM,4
1,5,3,3,2,1,4,1,2,4,3,1,2,0,2,43,4/8/19 11:12 PM,4
2,4,6,1,3,2,0,1,2,2,3,3,1,24.65,2,47,4/9/19 1:13 AM,4
2,4,7,2,2,2,0,2,2,4,2,2,1,24.65,2,38,4/9/19 3:08 PM,4
1,1,4,4,5,1,1,1,2,4,4,1,1,56.09,2,41,4/9/19 6:54 PM,4
1,2,3,4,2,1,2,1,1,2,2,2,2,0,2,41,4/10/19 2:49 PM,4
1,3,6,4,2,2,0,2,2,4,1,3,1,22.81,2,39,4/11/19 12:35 PM,4
2,1,6,3,2,2,0,2,2,2,4,2,1,14.98,2,44,4/11/19 5:09 PM,4
2,4,6,1,5,1,3,1,1,7,1,1,1,11.27,2,47,4/12/19 8:35 AM,4
1,4,7,3,2,1,2,2,2,1,3,3,1,60.82,2,40,4/13/19 2:15 AM,4
1,6,6,1,2,2,0,1,1,5,5,3,2,0,2,39,4/13/19 7:42 AM,4
1,5,7,1,3,1,3,1,2,3,3,1,2,0,2,52,4/13/19 1:29 PM,4
2,3,5,2,1,2,0,2,1,1,5,1,1,24.65,2,53,4/14/19 3:01 AM,4
1,1,5,4,1,1,3,2,2,2,3,2,2,0,2,40,4/14/19 7:13 PM,4
2,4,5,2,5,2,0,2,2,4,2,1,1,24.65,2,44,4/15/19 3:22 PM,4
1,6,4,4,5,2,0,1,1,1,1,1,1,83.79,2,40,4/16/19 3:56 AM,4
2,6,2,2,1,2,0,1,1,7,5,3,1,54.9,2,42,4/16/19 4:00 AM,4
1,5,3,2,1,1,4,1,2,4,3,1,2,0,2,47,4/16/19 10:50 AM,4
2,6,6,1,4,2,0,2,1,5,3,2,1,86.87,2,42,4/16/19 10:43 PM,4
2,1,4,1,4,1,4,1,1,3,5,2,1,89.52,2,52,4/17/19 10:32 PM,4
2,2,8,2,1,1,2,1,1,1,1,2,1,24.65,2,37,4/18/19 9:58 AM,4
1,1,1,2,5,1,2,2,2,2,2,1,1,42.25,2,52,4/19/19 2:31 AM,4
2,2,4,3,2,1,4,1,2,4,5,3,1,24.65,2,51,4/19/19 4:53 AM,4
1,2,8,4,1,1,2,1,1,6,4,2,1,36.25,2,51,4/19/19 5:46 AM,4
2,2,7,3,3,1,2,1,1,5,5,2,1,88.64,2,54,4/19/19 3:01 PM,4
2,6,5,2,4,2,0,1,1,1,5,3,1,24.65,2,35,4/19/19 6:20 PM,4
1,3,5,2,3,2,0,1,2,1,1,2,2,0,2,49,4/20/19 12:53 PM,4
2,3,6,2,2,1,1,1,2,5,3,3,1,24.65,2,48,4/20/19 9:57 PM,4
2,6,7,3,3,1,2,1,1,3,4,3,1,24.65,2,43,4/21/19 3:15 AM,4
2,6,6,1,3,2,0,2,1,6,3,3,1,24.65,2,53,4/21/19 4:32 PM,4
1,6,8,1,4,1,2,2,1,4,4,1,1,12.24,2,35,4/22/19 1:56 AM,4
1,1,7,3,2,1,1,2,2,2,4,2,2,0,2,45,4/23/19 1:23 AM,4
2,3,4,3,4,2,0,1,1,4,5,1,1,12.13,2,45,4/23/19 4:19 AM,4
1,2,3,1,3,1,1,2,1,5,5,1,2,0,2,54,4/23/19 6:50 PM,4
1,4,9,4,2,2,0,1,2,2,5,2,2,0,2,48,4/24/19 7:10 AM,4
1,4,9,2,5,1,2,2,1,7,4,3,2,0,2,54,4/24/19 11:13 PM,4
2,1,2,4,2,2,0,2,2,5,4,1,2,0,2,39,4/25/19 5:54 PM,4
2,6,2,4,5,1,2,2,2,6,1,1,1,23.24,2,40,4/26/19 4:50 AM,4
1,4,7,4,5,2,0,2,2,4,2,1,2,0,2,49,4/26/19 7:16 AM,4
1,1,7,3,3,1,3,2,2,2,5,1,2,0,2,54,4/26/19 11:00 AM,4
1,3,6,1,5,1,2,1,2,4,1,2,1,36.55,2,47,4/26/19 3:20 PM,4
2,1,6,4,5,1,2,1,2,2,5,2,2,0,2,48,4/27/19 1:33 AM,4
2,1,9,4,2,1,1,1,1,1,5,1,1,87.88,2,44,4/27/19 2:52 PM,4
1,3,9,4,4,1,1,2,2,6,2,1,2,0,2,36,4/28/19 7:36 AM,4
2,5,4,3,5,2,0,1,1,1,1,2,2,0,2,45,4/28/19 8:03 AM,4
1,6,6,2,2,1,4,2,1,2,2,2,2,0,2,46,4/29/19 8:03 AM,4
1,6,9,2,3,1,3,2,1,4,5,2,2,0,2,44,4/29/19 3:02 PM,4
1,5,1,1,2,2,0,1,2,4,1,2,1,52.22,2,46,4/30/19 9:24 AM,4
1,1,4,2,4,2,0,2,2,4,4,1,1,89.98,2,44,4/30/19 12:28 PM,4
2,5,8,3,4,2,0,1,1,1,4,3,1,37.91,2,53,4/30/19 8:29 PM,4
2,4,3,3,4,1,2,1,2,4,5,2,2,0,2,47,5/1/19 5:10 AM,5
2,5,6,2,1,1,4,1,1,7,3,1,2,0,2,53,5/1/19 8:06 AM,5
